_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
8899,1,the clio project : managing heterogeneity,the clio project : managing heterogeneity,"renée j. miller , c. t. howard ho , lucian popa , ling-ling yan , ronald fagin , mauricio a. hernández , laura m. haas","ren &#233; e j. miller , mauricio a. hern &#225; ndez , laura m. haas , lingling yan , c. t. howard ho , ronald fagin , lucian popa",sigmod record,acm sigmod record,2001,2001
2234,0,discover : keyword search in relational databases,enhanced abstract data types in object-relational databases,"vagelis hristidis , yannis papakonstantinou",praveen seshadri,vldb,the vldb journal -- the international journal on very large data bases,2002,1998
7924,0,distributed query evaluation on semistructured data,a fast index for semistructured data,dan suciu,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",acm trans . database syst .,very large data bases,2002,2001
11,1,data management for pervasive computing,data management for pervasive computing,"mitch cherniack , stanley b. zdonik , michael j. franklin","mitch cherniack , michael j. franklin , stanley b. zdonik",vldb,very large data bases,2001,2001
4513,1,privacy-preserving data mining,privacy-preserving data mining,"ramakrishnan srikant , rakesh agrawal","rakesh agrawal , ramakrishnan srikant",sigmod conference,international conference on management of data,2000,2000
4430,1,managing uncertainty in sensor database,managing uncertainty in sensor database,"sunil prabhakar , reynold cheng","reynold cheng , sunil prabhakar",sigmod record,acm sigmod record,2003,2003
4761,0,report on the 5th international workshop on the design and management of data warehouses ( dmdw ' 03 ),workshop report : the first international workshop on active and real-time database systems ( artdb-95 ),"manfred a. jeusfeld , hans-joachim lenz , panos vassiliadis , martin staudt","mikael berndtsson , j &#246; rgen hansson",sigmod record,acm sigmod record,2003,1996
8176,0,grid data management systems & services,using the calanda time series management system,"reagan moore , arun jagatheesan , paul watson , norman w. paton","werner dreyer , angelika kotz dittrich , duri schmidt",vldb,international conference on management of data,2003,1995
7402,0,the database and information system research group at the university of ulm,data and knowledge base research at hong kong university of science and technology,"peter dadam , wolfgang klas","p. drew , b. hamidzadeh , k. karlapalem , a. kean , d. lee , q. li , f. lochovsky , c. d. shum , b. wuthrich",sigmod record,acm sigmod record,1997,1995
4189,0,update propagation strategies to improve freshness in lazy master replicated databases,update propagation protocols for replicated databates,"eric simon , esther pacitti","yuri breitbart , raghavan komondoor , rajeev rastogi , s. seshadri , avi silberschatz",vldb j.,international conference on management of data,2000,1999
3792,1,flexible support for multiple access control policies,flexible support for multiple access control policies,"v. s. subrahmanian , sushil jajodia , pierangela samarati , maria luisa sapino","sushil jajodia , pierangela samarati , maria luisa sapino , v. s. subrahmanian",acm trans . database syst .,acm transactions on database systems ( tods ),2001,2001
11733,0,query unnesting in object-oriented databases,an effective deductive object-oriented database through language integration,leonidas fegaras,"maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn",sigmod conference,very large data bases,1998,1994
3126,0,using unknowns to prevent discovery of association rules,on the discovery of interesting patterns in association rules,"chris clifton , yücel saygin , vassilios s. verykios","sridhar ramaswamy , sameer mahajan , abraham silberschatz",sigmod record,very large data bases,2001,1998
8335,0,describing semistructured data,inferring structure in semistructured data,luca cardelli,"svetlozer nestorov , serge abiteboul , rajeev motwani",sigmod record,acm sigmod record,2001,1997
2367,0,w3qs : a query system for the world-wide web,information gathering in the world-wide web : the w3ql query language and the w3qs system,"david konopnicki , oded shmueli","david konopnicki , oded shmueli",vldb,acm transactions on database systems ( tods ),1995,1998
1846,0,extraction of object-oriented structures from existing relational databases,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,"julia e. hodges , shekar ramanathan",adam blum,sigmod record,very large data bases,1997,1999
4961,0,optimizing jan jannink 's implementation of b + - tree deletion,implementing deletion in b + - trees,"h. olivie , r. maelbrancke",jan jannink,sigmod record,acm sigmod record,1995,1995
10392,0,incremental maintenance for materialized views over semistructured data,materialized view maintenance and integrity constraint checking : trading space for time,"vasilis vassalos , janet l. wiener , michael rys , serge abiteboul , jason mchugh","kenneth a. ross , divesh srivastava , s. sudarshan",vldb,international conference on management of data,1998,1996
1215,1,qxtract : a building block for efficient information extraction from plain-text databases,qxtract : a building block for efficient information extraction from text databases,"luis gravano , eugene agichtein","eugene agichtein , luis gravano",sigmod conference,international conference on management of data,2003,2003
1310,0,tail recursion elimination in deductive databases,some issues in design of distributed deductive databases,kenneth a. ross,"mukesh k. mohania , nandlal l. sarda",acm trans . database syst .,very large data bases,1996,1994
2389,1,bitmap index design and evaluation,bitmap index design and evaluation,"yannis e. ioannidis , chee yong chan","chee-yong chan , yannis e. ioannidis",sigmod conference,international conference on management of data,1998,1998
3243,0,strudel : a web-site management system,aurora : a data stream management system,"alon y. levy , mary f. fernandez , jaewoo kang , daniela florescu , dan suciu","d. abadi , d. carney , u. &#199; etintemel , m. cherniack , c. convey , c. erwin , e. galvez , m. hatoun , a. maskey , a. rasin , a. singer , m. stonebraker , n. tatbul , y. xing , r. yan , s. zdonik",sigmod conference,international conference on management of data,1997,2003
11063,0,on processing xml in ldap,xpath processing in a nutshell,"pedro josé marrón , georg lausen","georg gottlob , christoph koch , reinhard pichler",vldb,acm sigmod record,2001,2003
4682,0,advances in real-time database systems research,applying update streams in a soft real-time database system,azer bestavros,"b. adelberg , h. garcia-molina , b. kao",sigmod record,international conference on management of data,1996,1995
1042,1,on parallel processing of aggregate and scalar functions in object-relational dbms,on parallel processing of aggregate and scalar functions in object-relational dbms,"michael jaedicke , bernhard mitschang","michael jaedicke , bernhard mitschang",sigmod conference,international conference on management of data,1998,1998
5266,1,"review of the data warehouse toolkit : the complete guide to dimensional modeling ( 2nd edition ) by ralph kimball , margy ross . john wiley & sons , inc. 2002","review of the data warehouse toolkit : the complete guide to dimensional modeling ( 2nd edition ) by ralph kimball , margy ross . john wiley & sons , inc. 2002 .",alexander a. anisimov,alexander a. anisimov,sigmod record,acm sigmod record,2003,2003
1224,1,toward network data independence,toward network data independence,joseph m. hellerstein,joseph m. hellerstein,sigmod record,acm sigmod record,2003,2003
4475,0,design and user testing of a multi-paradigm query interface to an object-oriented database,odefs : a file system interface to an object-oriented database,"dac khoa doan , alistair c. kilgour , norman w. paton","narain h. gehani , h. v. jagadish , william d. roome",sigmod record,very large data bases,1995,1994
3684,1,hot block clustering for disk arrays with dynamic striping,hot block clustering for disk arrays with dynamic striping,"kazuhiko mogi , masaru kitsuregawa","kazuhiko mogi , masaru kitsuregawa",vldb,very large data bases,1995,1995
10695,1,dynamic information visualization,dynamic information visualization,yannis e. ioannidis,yannis e. ioannidis,sigmod record,acm sigmod record,1996,1996
1463,0,industry perspectives,industry perspectives,leonard j. seligman,len seligman,sigmod record,acm sigmod record,1997,2002
3765,1,"review of spatial databases with application to gis by philippe rigaux , michel scholl , and agnes voisard . morgan kaufmann 2002","review of spatial databases with application to gis by philippe rigaux , michel scholl , and agnes voisard . morgan kaufmann 2002 .",nancy wiegand,nancy wiegand,sigmod record,acm sigmod record,2003,2003
2101,0,guest editor 's introduction,guest editorial,asuman dogac,alon y. halevy,sigmod record,the vldb journal -- the international journal on very large data bases,1998,2002
