_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
6481,0,orthogonally persistent object systems,an orthogonally persistent java,"m atkinson , r morrison","mj jordan , t prinzezis , mp atkinson , l daynes , s",vldb j.,"sigmod record ,",1995,
20910,0,querying xml views of relational data,updating xml views of relational data,"j shanmugasundaram , j kiernan , e shekita , c fan , j funderburk","xl dong , p bohannon , hf korth , p narayan",vldb,"submitted for publication ,",2001,
12534,0,s3 : similarity search in cad database systems,modern database systems,"s berchtold , h kriegel",w kimâ ? ¦,sigmod conference,,1997,1995.0
23093,1,"semi-automatic , self-adaptive control of garbage collection rates in object databases","semi-automatic , self-adaptive control of garbage collection rates in object databases","j cook , a klauser , a wolf , b zorn","je cook , aw klauser , al wolf , bg zorn",sigmod conference,"sigmod conference ,",1996,1996.0
11362,0,editor 's notes,editor 's notes,m franklin,tw banta,sigmod record,"implementing outcomes assessment : promise and perils . new & hellip ; ,",1997,
503,0,optimization of dynamic query evaluation plans,dynamic query optimization plans,"r cole , g graefe","g graefe , k ward",sigmod conference,"proceedings of acm-sigmod international conference on & hellip ; ,",1994,
19453,1,heraclitus : elevating deltas to be first-class citizens in a database programming language,"heraclitus [ alg , c ] : elevating deltas to be first-class citizens in a database programming language","s ghandeharizadeh , r hull , d jacobs","s ghandeharizadeh , r hull , d jacobs",acm trans . database syst .,"unpublished manuscript ,",1996,
24792,1,aggregate-query processing in data warehousing environments,"v , harinarayan , and d. quass . aggregatequery processing in data warehousing environments","a gupta , v harinarayan , d quass",a gupta,vldb,proc . 21st intt . conj . very large data,1995,
24118,1,monitoring business processes through event correlation based on dependency model,monitoring business processes through event correlation based on dependency model,"a adi , d botzer , o etzion , t yatzkar-haham","a adi , d botzer , o etzion , t yatzkar-haham",sigmod conference,,2001,
25678,1,implementation of two semantic query optimization techniques in db2 universal database,implementation of two semantic query optimization techniques in db2 udb,"q cheng , j gryz , f koo , t leung , l liu , x qian , k schiefer","q cheng , j gryz , f koo , c leung , l liu , x qian , b",vldb,proc . of the 25th,1999,
10576,0,query optimization by predicate move-around,query optimizationby simulatedannealing,"a levy , i mumick , y sagiv",yeie wong,vldb,proc . of the acm sigmod int &#39; l. conf . on management of,1994,
1281,1,incremental clustering for mining in a data warehousing environment,incremental cluster for mining in a data warehousing environment,"m ester , h kriegel , j sander , m wimmer , x xu","m ester , h kriegel , j sander , m wimmer , x xu",vldb,"proc . of 24 thintâ ?? l conf . of vldb ,",1998,
28223,0,"title , foreword",foreword,,ae davidson,,,1994,
3721,1,optimization of queries with user-defined predicates,optimization ofqueries with user-defined predicates,"s chaudhuri , k shim","s chaudhuri , k shim",acm trans . database syst .,proc . ofthe conf . on very large data bases,1999,
20283,0,"title , foreword",foreword,,ja cushman,,,1994,
7797,0,static detection of security flaws in object-oriented databases,schema evolution in object-oriented database systems,k tajima,"gt nguyen , d rieu",sigmod conference,"data & knowledge engineering ,",1996,1989.0
24662,1,"sql : 1999 , formerly known as sql 3","sql : 1999 , formerly known as sql3","a eisenberg , j melton","a eisenberg , j melton",sigmod record,"sigmod record ,",1999,1999.0
17828,0,scalable parallel data mining for association rules,sprint : a scalable parallel classifier for data mining,"e han , g karypis , v kumar","cs john , r agrawal , m mehta",sigmod conference,"proc . 22nd int . conf . very large databases ,",1997,
10075,0,the design and implementation of a sequence database system,temporal database implementations,"p seshadri , m livny , r ramakrishnan",mh boehlen,vldb,"sigmod record ,",1996,
22061,1,the wasa2 object-oriented workflow management system,the wasa approach to workflow management for scientij,"g vossen , m weske","g vossen , m weske",sigmod conference,"applications . in : a. dogac , l. kahnichenko , mt zsu , a. sheth",1999,
3544,0,a query language and optimization techniques for unstructured data,tql : a query language for semistructured data based on the ambient logic,"p buneman , s davidson , g hillebrand , d suciu","l cardelli , g ghelli",sigmod conference,"mathematical structures in computer science ,",1996,2004.0
11828,0,storage and retrieval of xml data using relational databases,watermark relational databases,,"r agrawal , j kiernan",,"proc . of the 28th inter . conf . on very large data bases ,",2001,
17692,1,schemasql - a language for interoperability in relational multi-database systems,schemasql { a language for querying and restructuring multidatabase systems,"l lakshmanan , f sadri , i subramanian","lvs lakshmanan , f sadri , in subramanian",vldb,"proceedings of the international conference on very large & hellip ; ,",1996,
10196,0,"lh * - a scalable , distributed data structure",sj : lh * rs : a high-availability scalable distributed data structure using reed solomon codes,"w litwin , m neimat , d schneider","w litwin , t schwarz",acm trans . database syst .,"acm sigmod int . conf . on management of data ,",1996,
17109,1,data replication for mobile computers,"ps and wolfson , o. 1994a . data replication for mobile computers","y huang , a sistla , o wolfson",y huang,sigmod conference,"proceedings of the acm-sigmod , international conference on",1994,
4935,1,on the discovery of interesting patterns in association rules,on the discovery of interesting patterns in association rules,"s ramaswamy , s mahajan , a silberschatz","s ramaswamy , s mahajan , a silberschatz",vldb,"vldb ,",1998,1998.0
26723,0,the structured information manager : a database system for sgml documents,j. wid om . lore : a database management system for semistructured data,r sacks-davis,"j mchugh , s abiteboul , r goldman , d quass",vldb,"sigmod record ,",1996,
24909,0,guest editorial,guest editor 's introduction,,k aberer,,"acm sigmod record ,",2003,2003.0
20390,0,temporal database system implementations,data placement in parallel database systems,m bіhlen,"s zhou , mh williams",sigmod record,,1995,
9727,1,predator : an or-dbms with enhanced data types,predator : an or-dbms with enhanced data types,"p seshadri , m paskin","p seshadri , m paskin",sigmod conference,"proceedings of the 1997 acm sigmod international conference & hellip ; ,",1997,1997.0
3819,1,middle east technical university software research and development center,middle east technical university software research and development center,a dogac,a dogac,sigmod record,"acm sigmod record ,",1996,1996.0
11073,0,a foundation for multi-dimensional databases,querying multidimensional databases .,"m gyssens , l lakshmanan",acms anthology,vldb,,1997,
2256,1,"preservation of digital data with self-validating , self-instantiating knowledge-based archives","special section on advanced xml data processing : preservation of digital data with self-validating ,","b ludфscher , r marciano , r moore","b ludasher , r marciano , r moore",sigmod record,"acm sigmod record , september ,",2001,
4896,1,rethinking database system architecture : towards a self-tuning risc-style database system,rethinking database system architecture : towards a self-tuning risc-style database architecture,"s chaudhuri , g weikum","s chaudhuri , g weikum",vldb,proc . of 26 thint . conf . on very large,2000,
9482,0,partitioned garbage collection of large object store,garbage collection for a client-server persistent object store,"u maheshwari , b liskov","l amsaleg , mj franklin , o gruber",sigmod conference,"acm transactions on computer systems ,",1997,1999.0
5006,1,from data independence to knowledge independence : an on-going story,from data independence to knowledge independence : an on-going story,l vieille,l vieille,vldb,"proceedings of the international conference on very large & hellip ; ,",1998,1998.0
23213,0,static detection of security flaws in object-oriented databases,translating object-oriented database transactions into relational transactions,k tajima,j fong,sigmod conference,"information & software technology ,",1996,2002.0
4365,1,"probabilistic temporal databases , i : algebra",probabilistic temporal databases : algebra and implementation,"a dekhtyar , r ross , v subrahmanian","a dekhtyar , r ross , vs subrahmanian",acm trans . database syst .,"technical report cs-tr-3987 , university of maryland ( january",2001,
25350,1,a research status report on adaptation for mobile data access,a research status report on adaptation for mobile data access,"b noble , m satyanarayanan","m satyanarayanan , bd noble",sigmod record,"sigmod record ,",1995,
26065,1,the heterogeneity problem and middleware technology : experiences with and performance of database gateways,the heterogeneity problem and middleware technology : experiences with and performance of database,"f rezende , k hergula","f de ferreira rezende , k hergula",vldb,"proceedings of the international conference on very large & hellip ; ,",1998,1998.0
